City,Price,Day,Room Type,Shared Room,Private Room,Person Capacity,Superhost,Multiple Rooms,Business,Cleanliness Rating,Guest Satisfaction,Bedrooms,City Center (km),Metro Distance (km),Attraction Index,Normalised Attraction Index,Restraunt Index,Normalised Restraunt Index
Paris,661.7578525491658,Weekday,Entire home/apt,False,False,6.0,True,1,0,10.0,96.0,2,5.943432221189336,0.2410703485676113,262.88006532153787,12.796912994471851,494.9956212041287,29.08571346791692
Paris,183.1484760928325,Weekday,Private room,False,True,2.0,True,0,0,10.0,99.0,1,4.774193643845172,0.5134105220945993,239.61546737992447,11.664400206383304,513.7319856605316,30.186653566505512
Paris,498.1824960387734,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,95.0,1,5.634490301386198,0.2418995491615686,305.1196016317808,14.8531193881665,531.4073207343107,31.2252480699372
Paris,254.91658122844623,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,95.0,1,3.204252221428679,0.1206059613666048,409.2078277836068,19.92009916156469,1031.1260342847736,60.58848825684571
Paris,165.67247646565383,Weekday,Private room,False,True,2.0,False,0,0,10.0,96.0,1,5.045867279707686,0.4536988149654015,236.3851888607234,11.507151336608535,505.3915623375653,29.69657415452443
Paris,857.7220617019294,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,89.0,2,3.574403136412465,0.3131425654418422,389.6383849590079,18.96746527937824,1028.2853296519777,60.42156976816192
Paris,230.9162084071209,Weekday,Entire home/apt,False,False,2.0,True,0,0,10.0,98.0,1,4.01213163075053,0.3250058088292868,328.34442519461646,15.983695972899332,727.9967964804446,42.77675462357206
Paris,283.8102339453817,Weekday,Entire home/apt,False,False,3.0,False,0,0,8.0,85.0,1,5.529536041506487,0.4056701493805671,289.24825383866806,14.080507525927946,622.4094592129452,36.57249158356362
Paris,243.0329014819648,Weekday,Private room,False,True,2.0,False,0,0,8.0,100.0,1,7.068860480608912,0.2282749016297243,188.04824675788583,9.154125283635487,356.2548867039559,20.9333721599597
Paris,254.6835679000839,Weekday,Entire home/apt,False,False,2.0,True,0,0,9.0,95.0,0,4.096239852570305,0.330657397778378,315.875595827165,15.376717561040582,677.4335416454132,39.80568118546885
Paris,231.61524839220803,Weekday,Private room,False,True,2.0,False,0,1,9.0,87.0,1,4.837352153301258,0.0461589937945601,241.3585921624838,11.749254933399724,527.0211204552942,30.96751697280541
Paris,510.0661757852549,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,100.0,1,6.8554275733066525,1.1547765354805457,229.908990122603,11.19189216438767,381.30357055229246,22.405221222763245
Paris,216.4693820486532,Weekday,Entire home/apt,False,False,2.0,True,0,0,10.0,95.0,1,4.869191660794199,0.4969899302098836,245.91644766152325,11.971129803185846,532.3439035860732,31.280281244572283
Paris,341.5975393792525,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,96.0,1,3.14597484515366,0.1658092714279283,445.78312419702223,21.70057226581855,1068.6794584288912,62.79511006844457
Paris,231.61524839220803,Weekday,Private room,False,True,2.0,False,0,1,9.0,93.0,1,4.867197656921382,0.0853329959585453,240.129113193678,11.689404311508346,517.3554109617455,30.399564359185128
Paris,396.3556715444124,Weekday,Entire home/apt,False,False,2.0,False,0,1,10.0,97.0,0,5.532084005480535,0.3111689523324088,325.8242779894097,15.86101605618961,529.6962783463737,31.12470801161116
Paris,741.681424177463,Weekday,Entire home/apt,False,False,2.0,True,0,0,9.0,96.0,1,3.641512358594015,0.3666709903514895,374.98801809669953,18.25429035740483,928.17908404744,54.53937313595822
Paris,171.03178301798863,Weekday,Entire home/apt,False,False,5.0,False,0,0,9.0,92.0,0,4.173971152545465,0.222067661182115,173.65957206717096,8.453689448390161,409.4028349214811,24.05632098423857
Paris,498.1824960387734,Weekday,Entire home/apt,False,False,4.0,False,0,0,10.0,96.0,1,3.5946603207963013,0.2363137220986695,192.09302626771856,9.35102378716348,470.73811426918326,27.6603535941477
Paris,121.3999440768012,Weekday,Private room,False,True,2.0,True,1,0,9.0,94.0,1,3.591239712231961,0.192696978442508,212.6872479894841,10.35354356073379,522.0312337419087,30.6743135403592
Paris,199.92543573492404,Weekday,Entire home/apt,False,False,4.0,True,1,0,9.0,90.0,2,3.541456563798521,0.2362103895648758,214.5941052092436,10.446368727618523,524.8953733503699,30.84260905736027
Paris,195.2651691676764,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,96.0,1,3.8973061950099206,0.0699822100570649,179.7042259370418,8.74794116184672,433.1216745153753,25.450029014506164
Paris,158.91508994314475,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,92.0,0,3.477909651858995,0.5175180829939836,197.5024983742153,9.614355066422672,482.0079434810712,28.32256353954468
Paris,195.4981824960388,Weekday,Entire home/apt,False,False,2.0,False,0,0,7.0,80.0,2,4.311753559001773,0.2367550964574101,198.0438392862452,9.640707359599112,455.5766946620454,26.769475599333653
Paris,521.7168422033741,Weekday,Entire home/apt,False,False,4.0,True,0,0,10.0,100.0,2,3.312955950587651,0.4168714155215252,205.87149001962268,10.021754759536512,507.9142335022193,29.8448051439025
Paris,181.28436946593345,Weekday,Entire home/apt,False,False,3.0,False,0,0,10.0,100.0,2,3.5030582004467865,0.3766682775672356,195.8787801143368,9.535313008692713,481.26195378341873,28.27872953038081
Paris,217.6344486904651,Weekday,Private room,False,True,3.0,False,1,0,9.0,95.0,1,4.205432361338759,0.1974443146658162,164.68799561329158,8.016956129859064,393.84374467217697,23.142076046653365
Paris,157.0509833162457,Weekday,Private room,False,True,2.0,False,0,0,10.0,100.0,1,4.138693582984736,0.1852929237879337,174.70469252710163,8.50456556019467,412.4385094284589,24.23469581243812
Paris,285.208313915556,Weekday,Entire home/apt,False,False,4.0,False,0,1,9.0,90.0,1,4.2791757000532415,0.0340733503834126,196.3720797034008,9.559326666456151,458.7015612103323,26.95309131057541
Paris,173.59492962997484,Weekday,Entire home/apt,False,False,2.0,False,1,0,9.0,96.0,0,4.597651467979787,0.3209470072308939,177.55595545733647,8.64336407881931,429.7911601521227,25.254329532893177
Paris,586.261534159754,Weekday,Private room,False,True,5.0,False,0,0,10.0,100.0,1,3.1272463746127825,0.1496720228649084,212.85478490209644,10.361699201183134,523.3622729563648,30.75252478819217
Paris,216.935408705378,Weekday,Entire home/apt,False,False,2.0,False,0,0,8.0,95.0,1,3.753624963775653,0.2214597195817874,193.8576878552277,9.436926918587387,471.2565441519768,27.69081629397413
Paris,301.2862335725604,Weekday,Entire home/apt,False,False,4.0,False,1,0,9.0,88.0,1,3.616356214247968,0.6294906575384772,192.86055139536987,9.388386651736765,474.86167701524016,27.90265223147106
Paris,171.03178301798863,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,100.0,1,3.9164962454906056,0.3219599236844734,180.3088727891444,8.777375166853048,431.8456570485752,25.37505081908472
Paris,312.7038866623171,Weekday,Entire home/apt,False,False,4.0,True,0,0,10.0,99.0,1,3.337084049249812,0.1988325522204757,211.6705588608561,10.3040514765563,526.412742015506,30.931768937425435
Paris,122.09898406188834,Weekday,Private room,False,True,3.0,False,1,0,8.0,86.0,1,3.898031724255572,0.2504326006587344,189.7354076672326,9.236255708162645,457.3228346911079,26.87207797879839
Paris,117.20570416627832,Weekday,Private room,False,True,2.0,True,0,0,10.0,98.0,1,3.455941547806186,0.2030158885763087,211.08471939802865,10.275533008922164,598.7981300280678,35.18510081514145
Paris,212.04212880976792,Weekday,Entire home/apt,False,False,4.0,False,1,0,9.0,91.0,2,3.0311112273471084,0.4945450314627402,217.3385832013829,10.579968991441088,534.5736758434443,31.411301629800825
Paris,181.9834094510206,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,98.0,1,4.081521305984423,0.2876838457247163,172.45411407986194,8.39500815978345,408.9666920044044,24.03069342841031
Paris,293.130767079877,Weekday,Entire home/apt,False,False,3.0,False,0,0,10.0,99.0,1,2.767378508907579,0.138817332553319,226.2096008776284,11.011807142563285,572.2285942374059,33.62388719651821
Paris,183.1484760928325,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,100.0,0,4.515926579195671,0.1203480762363372,162.82127360427893,7.926084731508711,380.7979824406049,22.37551309945994
Paris,291.9657004380651,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,91.0,0,3.4419138585194307,0.1534687877577853,191.09846782291453,9.302609017216938,491.4015753530503,28.87452899812155
Paris,151.45866343554852,Weekday,Entire home/apt,False,False,2.0,False,0,0,6.0,71.0,1,2.7221222643272505,0.3091096373978048,234.76180456646603,11.428125536212477,596.4885924523003,35.0493934567435
Paris,146.5653835399385,Weekday,Private room,False,True,2.0,False,1,0,9.0,77.0,1,3.2637754450619783,0.5437460492467112,207.3768712630264,10.095036211181712,510.7286523416639,30.010179091542007
Paris,131.8855438531084,Weekday,Private room,False,True,2.0,False,0,0,9.0,95.0,1,3.6153123257545534,0.0478739120982429,201.2455366028512,9.796564906062848,489.8687618116433,28.78446158427928
Paris,120.93391742007644,Weekday,Private room,False,True,6.0,False,0,1,9.0,89.0,1,3.0722520261902417,0.0674076526660092,224.0054548081488,10.904510054654631,566.2954703455994,33.27525958428409
Paris,241.16879485506573,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,91.0,1,3.5330067871418844,0.24043704437569,194.94111599072647,9.489667835129625,478.3996565148693,28.11054226841977
Paris,289.8685804828036,Weekday,Entire home/apt,False,False,2.0,True,0,0,10.0,97.0,1,2.99368188203457,0.2952085114092857,246.63751588820816,12.006231161475142,579.0331358096347,34.02371890809765
Paris,169.63370304781435,Weekday,Private room,False,True,6.0,False,0,1,9.0,95.0,1,2.998893606755712,0.1498003644882844,229.38808093264976,11.16653448055684,577.7910269329013,33.95073316572535
Paris,120.93391742007644,Weekday,Private room,False,True,6.0,False,0,1,9.0,75.0,1,3.0934682007915377,0.084514573951488,223.26677609525632,10.868551423831136,562.4554629301471,33.049622526871694
Paris,138.87594370397989,Weekday,Private room,False,True,2.0,False,0,0,8.0,87.0,1,3.7088127196146026,0.1770016362897607,191.1413076114207,9.304694443685255,461.54570076082,27.12021163343204
Paris,176.15807624196106,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,93.0,1,3.2924880407020325,0.0973548722815581,248.2915069094772,12.086746887028273,596.3531926082628,35.04143742461196
Paris,236.97455494454283,Weekday,Entire home/apt,False,False,4.0,False,0,1,10.0,100.0,1,4.064063887294515,0.2326061575615029,167.93606652679134,8.1750711273926,409.158076148066,24.04193907206126
Paris,339.73343275235345,Weekday,Entire home/apt,False,False,4.0,False,0,0,9.0,93.0,1,3.884036399063382,0.1136130548874541,182.78704105985085,8.898011563177366,436.3080065072748,25.63725640674976
Paris,120.93391742007644,Weekday,Private room,False,True,6.0,False,0,1,9.0,92.0,1,3.118053205319733,0.1245998910948567,222.9092676581125,10.851148033584243,558.2825342668334,32.80442317111185
Paris,3037.0957218752915,Weekday,Entire home/apt,False,False,3.0,False,0,0,10.0,100.0,1,3.291286845838437,0.2434951435257373,206.96664332784064,10.075066453535566,505.6351039878495,29.710884549110222
Paris,156.35194333115854,Weekday,Entire home/apt,False,False,2.0,False,1,0,8.0,100.0,1,3.555086011661801,0.2154337466871795,194.08725224531904,9.448102035738378,475.8009838422844,27.95784546563221
Paris,272.1595675272626,Weekday,Entire home/apt,False,False,2.0,True,0,0,10.0,99.0,1,3.202185809809689,0.1729103867675722,218.4177702030989,10.63250345101996,552.0189923896803,32.43638035107639
Paris,235.3434616460061,Weekday,Entire home/apt,False,False,2.0,True,0,1,10.0,98.0,1,3.0425320633738555,0.5088130943792631,216.78043372763528,10.552798463144384,533.3457861451055,31.33915139976604
Paris,154.02181004753473,Weekday,Entire home/apt,False,False,3.0,False,0,0,9.0,90.0,1,3.556087834013893,0.3139111064063202,198.9341238841616,9.68404611381739,465.5647333522808,27.35636812727958
Paris,236.74154161618048,Weekday,Entire home/apt,False,False,3.0,True,0,0,10.0,97.0,0,4.132143704603606,0.0331604944088231,172.11444656412868,8.378473259578785,411.252283705452,24.164993738299124
Paris,229.05210178022185,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,91.0,1,3.333462055761651,0.6214438193788848,204.2263184960996,9.94166836416166,499.7437907920817,29.36471371401268
Paris,220.1975953024513,Weekday,Private room,False,True,4.0,False,0,0,9.0,85.0,2,3.7807156134801447,0.0120083059661312,216.18810658036105,10.523964177217602,513.4306627703203,30.168947973020284
Paris,387.96719172336657,Weekday,Entire home/apt,False,False,2.0,False,0,0,9.0,95.0,1,3.783683843529956,0.4299607554301821,184.48526589270983,8.980680575772775,443.5337254723593,26.061836306884818
Paris,133.0506104949203,Weekday,Private room,False,True,2.0,False,0,1,9.0,91.0,1,3.638738331035504,0.1991140204039067,190.1304674810825,9.25548708677352,462.7844649727645,27.19300084485028
Paris,394.02553826078855,Weekday,Entire home/apt,False,False,4.0,True,0,0,10.0,97.0,1,3.6673899179364673,0.057721392226408,199.0383258400375,9.689118629915432,484.88819587262986,28.49180583621868
Paris,206.2167956007084,Weekday,Entire home/apt,False,False,2.0,False,0,0,10.0,97.0,1,3.630388401091521,0.2823593289997278,193.27057094701075,9.408346265342168,457.5044996246853,26.8827525261658
Paris,229.05210178022185,Weekday,Entire home/apt,False,False,3.0,False,0,0,7.0,84.0,1,3.9677114117309022,0.2594340544902588,170.989288617404,8.323700949888192,420.6725273970832,24.718522895074727
Paris,373.2873520365365,Weekday,Entire home/apt,False,False,6.0,False,0,0,8.0,83.0,2,3.2350026937561376,0.2633149919670701,210.8431477501385,10.26377338250774,504.72294312373833,29.65728639915963
Paris,301.053220244198,Weekday,Private room,False,True,2.0,False,0,0,10.0,98.0,1,3.349314941515702,0.1284251487776243,219.066367136784,10.664076931187417,529.5416790372255,31.11562382780105
Paris,219.96458197408893,Weekday,Entire home/apt,False,False,4.0,True,0,0,10.0,98.0,1,3.38806078978825,0.4667956084178895,200.9498295839316,9.782169988029258,490.2056083436775,28.804254530506903
Paris,127.22527728586076,Weekday,Private room,False,True,2.0,False,1,0,10.0,93.0,1,3.891929127606976,0.3872282375252973,179.26580004707023,8.726598737263753,432.7182760554246,25.42632550781456
Paris,578.1060676670705,Weekday,Entire home/apt,False,False,5.0,False,0,1,9.0,88.0,1,3.2762727603476587,0.2305488310295258,214.85069718314668,10.458859538441711,539.3343712475644,31.691037887053824
Paris,139.34197036070464,Weekday,Private room,False,True,2.0,False,1,0,10.0,96.0,1,4.206780039009918,0.1897515170654072,170.3500893084054,8.29258494292366,403.59470136651487,23.715037746313776
Paris,578.1060676670705,Weekday,Entire home/apt,False,False,5.0,False,1,0,10.0,91.0,1,3.342349840727741,0.2431009139683002,212.2927329903521,10.334338703519794,524.6948108711373,30.83082409896168
Paris,289.8685804828036,Weekday,Entire home/apt,False,False,3.0,False,0,0,6.0,72.0,2,2.904352128958401,0.1757384382333403,232.1849114197766,11.302683246193636,607.5201705953856,35.69760387967247
